data,cidade,confirmados,obitos,recuperados,novos_casos,novos_obitos
2020-05-24,Rio Tinto,26,1,0,0,0
2020-05-24,Princesa Isabel,5,0,0,0,0
2020-05-24,Mamanguape,48,0,0,6,0
2020-05-24,Serra Redonda,13,0,0,1,0
2020-05-24,Casserengue,2,0,0,0,0
2020-05-24,Caiçara,18,1,0,0,0
2020-05-24,Imaculada,5,0,0,0,0
2020-05-24,Monteiro,18,0,0,1,0
2020-05-24,Pilar,24,0,0,0,0
2020-05-24,Pilõezinhos,25,0,0,6,0
2020-05-24,Pitimbu,67,2,0,10,0
2020-05-24,São José de Espinharas,2,0,0,0,0
2020-05-24,Piancó,12,2,0,2,0
2020-05-24,Serra da Raiz,6,0,0,0,0
2020-05-24,Mulungu,12,0,0,3,0
2020-05-24,Alagoinha,48,0,0,0,0
2020-05-24,Mataraca,14,0,0,2,0
2020-05-24,Pirpirituba,10,0,0,0,0
2020-05-24,Nova Floresta,1,0,0,0,0
2020-05-24,Uiraúna,4,1,0,0,0
2020-05-24,Capim,22,1,0,0,0
2020-05-24,Remígio,28,0,0,0,0
2020-05-24,São Sebastião de Lagoa de Roça,4,0,0,0,0
2020-05-24,Matinhas,5,0,0,0,0
2020-05-24,Pilões,5,0,0,0,0
2020-05-24,Condado,31,0,0,0,0
2020-05-24,Juazeirinho,40,0,0,0,0
2020-05-24,Massaranduba,15,0,0,0,0
2020-05-24,Santa Luzia,26,2,0,2,0
2020-05-24,Baía da Traição,29,1,0,0,1
2020-05-24,Juripiranga,46,0,0,0,0
2020-05-24,Cuitegi,40,1,0,8,0
2020-05-24,Borborema,1,0,0,0,0
2020-05-24,Pocinhos,3,0,0,0,0
2020-05-24,Sobrado,9,1,0,1,0
2020-05-24,Riachão do Bacamarte,49,0,0,0,0
2020-05-24,São Miguel de Taipu,12,1,0,0,0
2020-05-24,Sertãozinho,6,0,0,0,0
2020-05-24,Cajazeirinhas,1,0,0,0,0
2020-05-24,Bananeiras,15,0,0,0,0
2020-05-24,Teixeira,12,0,0,0,0
2020-05-24,Santarém,1,0,0,0,0
2020-05-24,Campo de Santana,9,1,0,0,0
2020-05-24,Barra de Santana,9,0,0,0,0
2020-05-24,São José dos Ramos,4,0,0,0,0
2020-05-24,Soledade,4,0,0,0,0
2020-05-24,Ingá,19,0,0,3,0
2020-05-24,Gado Bravo,13,1,0,0,0
2020-05-24,Puxinanã,12,0,0,0,0
2020-05-24,Aroeiras,13,0,0,0,0
2020-05-24,São José do Sabugi,44,0,0,0,0
2020-05-24,Duas Estradas,12,0,0,0,0
2020-05-24,Lagoa de Dentro,4,0,0,0,0
2020-05-24,Malta,7,0,0,0,0
2020-05-24,Santa Teresinha,5,0,0,0,0
2020-05-24,Juarez Távora,12,0,0,0,0
2020-05-24,Natuba,6,0,0,0,0
2020-05-24,Cuité de Mamanguape,3,0,0,0,0
2020-05-24,Maturéia,7,0,0,0,0
2020-05-24,Itatuba,27,1,0,2,0
2020-05-24,Belém,13,0,0,0,0
2020-05-24,Mogeiro,1,1,0,0,0
2020-05-24,Cuité,8,0,0,0,0
2020-05-24,Solânea,26,0,0,3,0
2020-05-24,Quixabá,4,0,0,0,0
2020-05-24,Nova Olinda,1,0,0,0,0
2020-05-24,Serraria,5,1,0,0,0
2020-05-24,Vista Serrana,1,0,0,0,0
2020-05-24,Areial,7,0,0,1,0
2020-05-24,Picuí,4,0,0,1,0
2020-05-24,Jacaraú,7,0,0,0,0
2020-05-24,Salgado de São Félix,13,0,0,0,0
2020-05-24,Conceição,2,0,0,0,0
2020-05-24,Curral de Cima,3,0,0,0,0
2020-05-24,Olho d'Água,1,0,0,0,0
2020-05-24,Amparo,11,0,0,0,0
2020-05-24,Seridó,8,0,0,0,0
2020-05-24,Arara,6,0,0,0,0
2020-05-24,Logradouro,7,0,0,0,0
2020-05-24,Cacimba de Dentro,11,0,0,0,0
2020-05-24,Boa Vista,5,0,0,2,0
2020-05-24,Passagem,3,0,0,0,0
2020-05-24,Lastro,1,0,0,0,0
2020-05-24,Caturité,4,0,0,0,0
2020-05-24,São José de Caiana,9,0,0,1,0
2020-05-24,Catolé do Rocha,16,0,0,4,0
2020-05-24,São José da Lagoa Tapada,13,0,0,0,0
2020-05-24,São Mamede,7,0,0,1,0
2020-05-24,Paulista,8,0,0,0,0
2020-05-24,Caldas Brandão,7,0,0,0,0
2020-05-24,Belém do Brejo do Cruz,1,0,0,0,0
2020-05-24,Cachoeira dos Índios,3,1,0,0,0
2020-05-24,Ibiara,2,0,0,0,0
2020-05-24,Jericó,1,0,0,0,0
2020-05-24,Montadas,3,0,0,0,0
2020-05-24,Juru,2,0,0,0,0
2020-05-24,São José dos Cordeiros,3,0,0,0,0
2020-05-24,Aguiar,1,0,0,0,0
2020-05-24,Mato Grosso,3,0,0,0,0
2020-05-24,Gurjão,3,0,0,0,0
2020-05-24,Lagoa,3,0,0,0,0
2020-05-24,Vieirópolis,2,0,0,0,0
2020-05-24,Fagundes,3,0,0,0,0
2020-05-24,Manaíra,1,0,0,0,0
2020-05-24,São João do Tigre,1,0,0,0,0
2020-05-24,Aparecida,1,0,0,0,0
2020-05-24,Sumé,6,0,0,0,0
2020-05-24,Barra de Santa Rosa,1,0,0,0,0
2020-05-24,Água Branca,1,0,0,0,0
2020-05-24,Tavares,5,0,0,1,0
2020-05-24,Várzea,1,0,0,0,0
2020-05-24,Riacho de Santo Antônio,3,0,0,0,0
2020-05-24,São Bentinho,4,0,0,1,0
2020-05-24,Desterro,2,0,0,0,0
2020-05-24,Cabaceiras,1,0,0,0,0
2020-05-24,Cacimbas,2,0,0,0,0
2020-05-24,Mãe d'Água,2,0,0,0,0
2020-05-24,Carrapateira,1,0,0,0,0
2020-05-24,Dona Inês,1,0,0,0,0
2020-05-24,Emas,1,0,0,0,0
2020-05-24,Araruna,2,0,0,0,0
2020-05-24,Ouro Velho,0,0,0,0,0
2020-05-24,São João do Cariri,1,0,0,0,0
2020-05-24,Santa Cecília,1,0,0,0,0
2020-05-24,Damião,1,0,0,0,0
2020-05-24,Salgadinho,1,0,0,0,0
2020-05-24,São Francisco,2,0,0,1,0
2020-05-24,Santana dos Garrotes,1,0,0,1,0
2020-05-24,Paraíba,7823,272,2208,315,14
2020-05-25,João Pessoa,2687,99,0,75,2
2020-05-25,Campina Grande,870,11,0,53,1
2020-05-25,Santa Rita,434,52,0,4,1
2020-05-25,Sousa,100,1,0,0,0
2020-05-25,Igaracy,2,0,0,0,0
2020-05-25,Patos,374,17,0,0,0
2020-05-25,Cabedelo,288,6,0,0,0
2020-05-25,Serra Branca,2,0,0,0,0
2020-05-25,Junco do Seridó,5,0,0,0,0
2020-05-25,Bayeux,191,16,0,0,2
2020-05-25,São João do Rio do Peixe,7,0,0,1,0
2020-05-25,Taperoá,27,1,0,1,0
2020-05-25,Sapé,126,4,0,0,0
2020-05-25,Pombal,20,0,0,0,0
2020-05-25,São Bento,54,3,0,2,0
2020-05-25,Riachão do Poço,1,1,0,0,0
2020-05-25,Queimadas,29,0,0,0,0
2020-05-25,Congo,11,1,0,0,0
2020-05-25,Bom Jesus,1,0,0,0,0
2020-05-25,Cajazeiras,44,5,0,0,0
2020-05-25,Cruz do Espírito Santo,86,6,0,0,0
2020-05-25,Itabaiana,78,1,0,0,0
2020-05-25,Conde,63,2,0,1,0
2020-05-25,Coremas,13,0,0,0,0
2020-05-25,Alagoa Nova,10,1,0,1,0
2020-05-25,Barra de São Miguel,1,0,0,0,0
2020-05-25,Itapororoca,22,1,0,0,0
2020-05-25,Guarabira,364,3,0,4,0
2020-05-25,Pedras de Fogo,128,4,0,0,0
2020-05-25,Itaporanga,3,1,0,0,0
2020-05-25,Alagoa Grande,37,1,0,0,0
2020-05-25,Brejo do Cruz,4,2,0,0,0
2020-05-25,Caaporã,220,4,0,1,0
2020-05-25,Coxixola,4,0,0,0,0
2020-05-25,Boqueirão,6,1,0,0,0
2020-05-25,Marizópolis,3,1,0,0,0
2020-05-25,Areia,36,1,0,0,0
2020-05-25,Gurinhém,22,0,0,0,0
2020-05-25,Esperança,40,0,0,0,0
2020-05-25,Lagoa Seca,25,2,0,0,0
2020-05-25,Mari,66,2,0,1,0
2020-05-25,Lucena,50,0,0,10,0
2020-05-25,Catingueira,2,0,0,0,0
2020-05-25,Araçagi,24,0,0,0,0
2020-05-25,São José do Bonfim,7,0,0,1,0
2020-05-25,Alhandra,78,4,0,0,0
2020-05-25,Riacho dos Cavalos,2,0,0,0,0
2020-05-25,Santa Helena,1,0,0,0,0
2020-05-25,São José de Piranhas,4,0,0,0,0
2020-05-25,Umbuzeiro,16,1,0,0,0
2020-05-25,Rio Tinto,26,1,0,0,0
2020-05-25,Princesa Isabel,5,0,0,0,0
2020-05-25,Mamanguape,49,1,0,1,1
2020-05-25,Serra Redonda,13,0,0,0,0
2020-05-25,Casserengue,2,0,0,0,0
2020-05-25,Caiçara,18,1,0,0,0
2020-05-25,Imaculada,5,0,0,0,0
2020-05-25,Monteiro,18,0,0,0,0
2020-05-25,Pilar,25,0,0,1,0
2020-05-25,Pilõezinhos,27,0,0,2,0
2020-05-25,Pitimbu,67,2,0,0,0
2020-05-25,São José de Espinharas,2,0,0,0,0
2020-05-25,Piancó,13,2,0,1,0
2020-05-25,Serra da Raiz,6,0,0,0,0
2020-05-25,Mulungu,13,0,0,1,0
2020-05-25,Alagoinha,60,0,0,12,0
2020-05-25,Mataraca,14,0,0,0,0
2020-05-25,Pirpirituba,11,0,0,1,0
2020-05-25,Nova Floresta,1,0,0,0,0
2020-05-25,Uiraúna,4,1,0,0,0
2020-05-25,Capim,22,1,0,0,0
2020-05-25,Remígio,28,0,0,0,0
2020-05-25,São Sebastião de Lagoa de Roça,4,0,0,0,0
2020-05-25,Matinhas,5,0,0,0,0
2020-05-25,Pilões,5,0,0,0,0
2020-05-25,Condado,31,0,0,0,0
2020-05-25,Juazeirinho,40,0,0,0,0
2020-05-25,Massaranduba,15,0,0,0,0
